Timestamp,Latitude,Longitude,Location,Elvation,Soil_pH,Soil_moisture,Soil_Condition,Treatment(pH)/Ton/per/acr),,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.3,32%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.8,21%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.5,32%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.4,21%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.1,32%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.7,43%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.4,76%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.8,89%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.3,65%,Good,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.9,43%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.3,32%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.3,54%,Good,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.2,65%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,7.7,43%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.9,32%,Bad,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.2,54%,Good,None,,,,,,,,,,,
1/2/2023,7.8742,80.6511,Dambulla,164m,6.2,56%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.9,67%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7,45%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7,32%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,5.9,56%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7.2,43%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.5,65%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.2,67%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7.5,87%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7,67%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7,78%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.6,56%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.5,34%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7.1,34%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.8,23%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,5.9,12%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.7,32%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.4,43%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.3,65%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7.4,76%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7.5,54%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7.2,54%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7,56%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.7,76%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.7,87%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.6,76%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.6,54%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.6,87%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.9,34%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7.4,54%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7.1,65%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7.8,34%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.3,22%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.1,32%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.8,43%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7.6,54%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.6,54%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7.1,65%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7.7,65%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.2,76%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7.2,76%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.9,87%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.8,89%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.3,65%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.5,54%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7,65%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7.7,34%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.3,65%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.1,67%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7,56%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7.3,43%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6,45%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7.1,56%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.6,67%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7.3,78%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7.3,98%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.4,96%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7,54%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.3,54%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7.6,32%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7.6,54%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7.8,54%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,5.9,67%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,5.9,44%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.8,56%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.4,34%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.7,65%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.5,65%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.3,87%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.4,87%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.9,43%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.6,34%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,5.8,56%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.7,65%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,5.8,32%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.5,23%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.2,21%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.9,21%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,7.2,54%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,5.9,45%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,5.7,65%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.2,76%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.6,54%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,5.9,32%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.1,54%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.1,65%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.6,54%,Good,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.9,32%,Bad,None,,,,,,,,,,,
1/5/2023,7.8742,80.6511,Dambulla,164m,6.6,43%,Good,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,6.8,32%,Bad,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,7.1,56%,Bad,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,5.7,67%,Bad,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,5.8,65%,Good,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,6.7,54%,Good,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,6.9,67%,Bad,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,6.6,87%,Bad,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,6.8,34%,Bad,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,6.9,32%,Bad,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,6.3,54%,Good,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,7,54%,Bad,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,6.3,34%,Bad,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,6.7,23%,Bad,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,7,65%,Bad,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,5.6,67%,Bad,4.6,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,7.2,32%,Bad,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,5.8,32%,Bad,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,6.7,54%,Good,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,6,56%,Good,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,5.6,67%,Bad,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,6.1,65%,Good,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,7,43%,Bad,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,7.1,65%,Bad,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,7.1,87%,Bad,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,6.8,54%,Good,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,7.2,34%,Bad,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,7,23%,Bad,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,5.7,54%,Bad,4.2,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,6.6,65%,Good,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,7.1,78%,Bad,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,6,70%,Good,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,5.8,56%,Good,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,6.5,30%,Bad,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,5.7,43%,Bad,4.2,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,6.1,53%,Good,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,7,20%,Bad,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,6.3,33%,Bad,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,6.3,40%,Good,None,,,,,,,,,,,
1/8/2023,7.8742,80.6511,Dambulla,164m,6,23%,Bad,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.6,42%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,7.1,43%,Bad,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.4,54%,Good,,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.7,50%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.3,45%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.8,45%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.4,65%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,7,60%,Bad,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.9,50%,Bad,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.2,34%,Bad,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.7,65%,Bad,4.2,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,7.1,50%,Bad,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6,56%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.9,50%,Bad,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.9,34%,Bad,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.8,50%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.8,63%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.6,43%,Bad,4.6,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.7,23%,Bad,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.6,31%,Bad,4.6,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.1,23%,Bad,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.4,32%,Bad,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.8,40%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,7.1,30%,Bad,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.9,32%,Bad,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,7.1,21%,Bad,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.8,20%,Bad,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.3,12%,Bad,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.9,43%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,7.1,40%,Bad,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.4,30%,Bad,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,7.2,45%,Bad,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.4,54%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.1,24%,Bad,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.2,43%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.9,54%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.3,65%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.9,60%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.5,65%,Bad,5.1,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.1,45%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.1,54%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.8,60%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.9,54%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.8,70%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.8,66%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.4,46%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.6,45%,Bad,4.6,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.9,43%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.5,23%,Bad,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.6,43%,Bad,4.6,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.2,43%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.5,54%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.6,65%,Bad,4.6,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.2,60%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.2,54%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.9,54%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.2,54%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.2,54%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.3,34%,Bad,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.3,40%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.7,23%,Bad,4.2,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.1,43%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.6,54%,Bad,4.6,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.6,50%,Bad,4.6,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.1,45%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.4,45%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.1,43%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.7,43%,Bad,4.2,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.6,54%,Bad,4.6,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.4,50%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.2,43%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.2,54%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.9,54%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.4,50%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.2,54%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6,54%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,5.9,50%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6.1,54%,Good,None,,,,,,,,,,,
1/12/2023,7.0842,80.0098,Gampaha,32m,6,54%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.7,43%,Bad,4.2,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.7,32%,Bad,4.2,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.8,64%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.5,54%,Bad,5.1,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6,65%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.8,45%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.9,53%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6.2,34%,Bad,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6,43%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.8,50%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6.1,40%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6.5,34%,Bad,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.7,43%,Bad,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.8,65%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.7,65%,Bad,4.2,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6.2,43%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6,50%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6.2,45%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.8,43%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.7,76%,Bad,4.2,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.9,87%,Bad,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6.1,57%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.7,65%,Bad,4.2,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.7,54%,Bad,4.2,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.9,54%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6.1,50%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6,54%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6.4,54%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.5,54%,Bad,5.1,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.7,67%,Bad,4.2,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.7,76%,Bad,4.2,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6.3,76%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6.3,54%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6.2,76%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.8,45%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6.3,65%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.9,65%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.6,43%,Bad,4.6,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6.2,65%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6.3,32%,Bad,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6.4,50%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.8,65%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.7,70%,Bad,4.2,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.7,65%,Bad,4.2,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6.2,56%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.6,56%,Bad,4.6,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6.3,60%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6,70%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.8,65%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6.2,55%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6.4,45%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.9,60%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.7,45%,Bad,4.2,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6.3,54%,Good,None,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,5.5,54%,Bad,5.1,,,,,,,,,,,
1/14/2023,7.0842,80.0098,Gampaha,32m,6,50%,Good,None,,,,,,,,,,,
1/17/2023,7.0842,80.0098,Gampaha,32m,4.8,40%,Bad,8.3,,,,,,,,,,,
